year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers,top_drivers,weakest_dimensions,best_strategy,business_recommendation,ml_growth_probability,ml_high_growth_prediction,ml_growth_category
2025,Telangana,Analytics,1481185.0,5.0,0.0029779630732578,-20.62994740159002,6.729794326326077,40.0,22.22,80.0,60.61,20.0,44.57,45.9,44.63,7.0,7.0,9.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Industry Growth",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Industry Growth.",64.76,1.0,High
2025,Telangana,Animation,1481185.0,3.0,0.0017867778439547,14.471424255333186,6.729794326326077,50.0,71.43,87.5,66.35,75.0,70.06,72.65,65.44,1.0,2.0,4.0,High Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Startup Momentum, Industry Presence. Main consideration: Economic Strength, Underpenetration.",54.37,1.0,Moderate
2025,Telangana,Architecture Interior Design,1481185.0,12.0,0.0071471113758189,2.9428498400178693,6.729794326326077,50.0,50.0,75.0,47.81,66.67,57.89,57.48,53.51,6.0,5.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Underpenetration, Economic Strength",Balanced,"Moderate market opportunity with strength in Startup Momentum, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",55.58,1.0,Moderate
2025,Telangana,Art & Photography,1481185.0,1.0,0.0005955926146515,-30.663872564936533,6.729794326326077,45.45,20.0,81.82,76.3,9.09,46.53,48.17,49.62,9.0,8.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Industry Growth.",70.59,1.0,High
2025,Telangana,Automotive,1481185.0,36.0,0.0214413341274568,-6.470213835438399,6.729794326326077,50.0,58.33,83.33,32.47,66.67,58.16,59.41,51.41,4.0,5.0,5.0,Moderate Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",51.04,1.0,Moderate
2025,Telangana,Biotechnology,1481185.0,16.0,0.0095294818344252,21.14137285547597,6.729794326326077,53.85,90.91,76.92,43.06,76.92,68.33,72.74,62.64,1.0,1.0,4.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Underpenetration, Economic Strength.",43.49,0.0,Moderate
2025,Telangana,Chemicals,1481185.0,17.0,0.0101250744490768,12.31106834675555,6.729794326326077,50.0,83.33,83.33,41.75,66.67,65.02,70.02,59.19,4.0,3.0,6.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Underpenetration, Economic Strength.",45.76,0.0,Moderate
2025,Telangana,Computer Vision,1481185.0,3.0,0.0017867778439547,-9.143970358393016,6.729794326326077,45.45,20.0,90.91,66.35,63.64,57.27,53.91,53.0,6.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Economic Strength",Balanced,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Industry Growth, Economic Strength.",58.29,1.0,Moderate
2025,Telangana,Construction,1481185.0,74.0,0.0440738534842167,1.8695903921873704,6.729794326326077,57.14,28.57,71.43,25.24,14.29,39.33,40.05,39.0,12.0,9.0,12.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Underpenetration.",45.98,0.0,Moderate
2025,Telangana,Design,1481185.0,10.0,0.0059559261465157,25.99210498948732,6.729794326326077,53.85,76.92,76.92,50.38,69.23,65.46,68.54,61.27,2.0,2.0,5.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Underpenetration, Economic Strength.",49.83,0.0,Moderate
2025,Telangana,Education,1481185.0,96.0,0.0571768910065515,6.712357359481946,6.729794326326077,53.85,76.92,76.92,23.47,69.23,60.08,63.16,53.2,4.0,4.0,5.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",46.74,0.0,Moderate
2025,Telangana,Enterprise Software,1481185.0,40.0,0.0238237045860631,15.441567326431937,6.729794326326077,50.0,66.67,75.0,31.43,100.0,64.62,63.37,55.26,2.0,3.0,6.0,High Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Economic Strength",Balanced,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",41.12,0.0,Moderate
2025,Telangana,Events,1481185.0,7.0,0.004169148302561,32.63524026321307,6.729794326326077,53.85,92.31,76.92,56.35,38.46,63.58,72.04,63.06,4.0,2.0,4.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Industry Presence, Economic Strength.",48.53,0.0,Moderate
2025,Telangana,Fashion,1481185.0,29.0,0.0172721858248957,38.144978847331615,6.729794326326077,53.85,84.62,76.92,34.83,53.85,60.81,66.58,56.6,3.0,3.0,5.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",30.28,0.0,Low
2025,Telangana,Finance Technology,1481185.0,31.0,0.0184633710541989,-12.32657878219534,6.729794326326077,50.0,25.0,83.33,34.1,25.0,43.49,43.9,41.06,11.0,9.0,11.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Growth, Industry Presence.",54.05,1.0,Moderate
2025,Telangana,Food & Beverages,1481185.0,87.0,0.0518165574746873,8.560069654394841,6.729794326326077,57.14,53.85,71.43,24.42,21.43,45.65,49.45,44.52,8.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Underpenetration.",42.23,0.0,Moderate
2025,Telangana,Green Technology,1481185.0,24.0,0.0142942227516378,-5.008574840700353,6.729794326326077,53.85,30.77,76.92,36.5,38.46,47.3,46.53,44.8,9.0,8.0,9.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Growth, Underpenetration.",55.0,1.0,Moderate
2025,Telangana,Healthcare & Lifesciences,1481185.0,192.0,0.114353782013103,5.394786126088191,6.729794326326077,57.14,76.92,71.43,20.94,100.0,65.29,64.68,55.95,2.0,2.0,5.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Balanced,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Underpenetration, Economic Strength.",43.89,0.0,Moderate
2025,Telangana,House-Hold Services,1481185.0,14.0,0.008338296605122,51.82944859378311,6.729794326326077,50.0,100.0,75.0,45.77,58.33,65.82,73.74,62.06,3.0,1.0,3.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Underpenetration, Economic Strength.",38.51,0.0,Low
2025,Telangana,Human Resources,1481185.0,28.0,0.0166765932102441,0.0,6.729794326326077,53.85,57.69,76.92,35.14,30.77,50.87,54.91,49.0,7.0,6.0,7.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Industry Presence, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Industry Presence, Underpenetration.",52.98,1.0,Moderate
2025,Telangana,IT Services,1481185.0,262.0,0.1560452650387135,13.120393055532652,6.729794326326077,53.85,84.62,76.92,20.4,100.0,67.16,68.31,56.89,2.0,2.0,3.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Underpenetration, Economic Strength.",37.33,0.0,Low
2025,Telangana,Indic Language Startups,1481185.0,4.0,0.0023823704586063,25.99210498948732,6.729794326326077,50.0,95.45,75.0,63.0,41.67,65.02,73.93,64.66,4.0,2.0,5.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Industry Presence, Economic Strength.",55.85,1.0,Moderate
2025,Telangana,Internet of Things,1481185.0,15.0,0.0089338892197736,7.721734501594191,6.729794326326077,45.45,90.91,81.82,44.28,90.91,70.67,74.76,62.37,1.0,2.0,3.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Industry Presence. Main consideration: Underpenetration, Economic Strength.",49.75,0.0,Moderate
2025,Telangana,Logistics,1481185.0,14.0,0.008338296605122,15.867554829548336,6.729794326326077,53.85,50.0,76.92,45.77,46.15,54.54,55.88,52.19,8.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Underpenetration, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Economic Strength. Potential constraints: Underpenetration, Industry Presence.",46.55,0.0,Moderate
2025,Telangana,Marketing,1481185.0,19.0,0.0113162596783799,-7.491681618140877,6.729794326326077,53.85,46.15,76.92,39.98,38.46,51.07,52.61,48.92,9.0,6.0,9.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Economic Strength. Potential constraints: Industry Presence, Underpenetration.",55.7,1.0,Moderate
2025,Telangana,Media & Entertainment,1481185.0,26.0,0.015485407980941,9.139288306110592,6.729794326326077,53.85,53.85,76.92,35.87,76.92,59.48,58.33,53.07,4.0,5.0,6.0,High Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Underpenetration, Economic Strength",Balanced,"Moderate market opportunity with strength in Startup Momentum, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",46.0,0.0,Moderate
2025,Telangana,Nanotechnology,1481185.0,1.0,0.0005955926146515,0.0,6.729794326326077,14.29,64.29,100.0,76.3,14.29,53.83,65.62,51.46,5.0,3.0,6.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Economic Strength, Industry Presence.",65.07,1.0,High
2025,Telangana,Non- Renewable Energy,1481185.0,3.0,0.0017867778439547,-37.00394750525634,6.729794326326077,50.0,58.33,83.33,66.35,25.0,56.6,62.02,57.41,5.0,5.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Industry Presence, Economic Strength.",58.52,1.0,Moderate
2025,Telangana,Other Specialty Retailers,1481185.0,22.0,0.0131030375223347,63.864254120129175,6.729794326326077,53.85,84.62,76.92,37.81,53.85,61.41,67.18,57.5,3.0,3.0,6.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",29.83,0.0,Low
2025,Telangana,Pets & Animals,1481185.0,3.0,0.0017867778439547,0.0,6.729794326326077,53.85,60.0,76.92,66.35,23.08,56.04,61.19,58.06,7.0,5.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Industry Presence, Economic Strength.",57.66,1.0,Moderate
2025,Telangana,Professional & Commercial Services,1481185.0,47.0,0.0279928528886241,-6.227750569962653,6.729794326326077,53.85,46.15,76.92,30.03,15.38,44.47,48.31,43.62,9.0,5.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Underpenetration.",48.8,0.0,Moderate
2025,Telangana,Real Estate,1481185.0,24.0,0.0142942227516378,-2.6328111832561674,6.729794326326077,53.85,15.38,76.92,36.5,46.15,45.76,41.92,42.49,11.0,10.0,12.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Growth, Underpenetration.",54.8,1.0,Moderate
2025,Telangana,Renewable Energy,1481185.0,47.0,0.0279928528886241,30.805554970792628,6.729794326326077,53.85,100.0,76.92,30.03,46.15,61.39,70.24,57.47,2.0,1.0,4.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Industry Presence",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Industry Presence.",28.1,0.0,Low
2025,Telangana,Retail,1481185.0,35.0,0.0208457415128052,-1.8352782071564544,6.729794326326077,53.85,30.77,76.92,32.79,61.54,51.17,48.1,45.99,6.0,8.0,10.0,Moderate Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Industry Growth, Underpenetration",Balanced,"Moderate market opportunity with strength in Startup Momentum, Industry Presence. Potential constraints: Industry Growth, Underpenetration.",50.62,1.0,Moderate
2025,Telangana,Robotics,1481185.0,9.0,0.0053603335318642,-9.143970358393016,6.729794326326077,50.0,16.67,83.33,51.83,75.0,55.37,49.53,49.72,7.0,7.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Industry Growth, Economic Strength",Balanced,"Moderate market opportunity with strength in Startup Momentum, Industry Presence. Potential constraints: Industry Growth, Economic Strength.",58.79,1.0,Moderate
2025,Telangana,Safety,1481185.0,2.0,0.0011911852293031,-30.663872564936533,6.729794326326077,50.0,10.0,80.0,70.83,10.0,44.17,43.67,47.25,9.0,9.0,8.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Industry Presence",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Growth, Industry Presence.",70.23,1.0,High
2025,Telangana,Security Solutions,1481185.0,8.0,0.0047647409172126,-3.850028646172776,6.729794326326077,53.85,23.08,76.92,53.73,15.38,44.59,44.98,46.12,11.0,10.0,11.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Industry Growth",Market Entry,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Industry Growth.",60.15,1.0,High
2025,Telangana,Social Impact,1481185.0,14.0,0.008338296605122,8.37067626618271,6.729794326326077,57.14,38.46,71.43,45.77,50.0,52.56,51.19,50.71,8.0,8.0,11.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Underpenetration",Balanced,"Moderate market opportunity with strength in Startup Momentum, Economic Strength. Potential constraints: Industry Growth, Underpenetration.",49.13,0.0,Moderate
2025,Telangana,Social Network,1481185.0,2.0,0.0011911852293031,-34.13662439916505,6.729794326326077,58.33,27.27,75.0,70.83,25.0,51.29,50.79,54.2,9.0,8.0,8.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Industry Growth",Market Entry,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Industry Presence, Industry Growth.",69.56,1.0,High
2025,Telangana,Sports,1481185.0,7.0,0.004169148302561,-4.353440861380542,6.729794326326077,50.0,40.0,75.0,56.35,41.67,52.6,53.19,51.57,7.0,7.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Industry Growth, Industry Presence.",59.63,1.0,Moderate
2025,Telangana,Technology Hardware,1481185.0,49.0,0.0291840381179273,15.260907301461168,6.729794326326077,53.85,92.31,76.92,29.4,61.54,62.8,68.96,57.28,3.0,2.0,5.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",40.49,0.0,Moderate
2025,Telangana,Telecommunication & Networking,1481185.0,9.0,0.0053603335318642,-3.451061539437028,6.729794326326077,53.85,61.54,76.92,51.83,46.15,58.06,61.14,56.32,7.0,5.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Industry Presence, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Industry Presence, Underpenetration.",58.99,1.0,Moderate
2025,Telangana,Textiles & Apparel,1481185.0,14.0,0.008338296605122,20.507113208761503,6.729794326326077,53.85,69.23,76.92,45.77,23.08,53.77,60.31,53.73,6.0,5.0,6.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Industry Presence, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Industry Presence, Underpenetration.",45.3,0.0,Moderate
2025,Telangana,Toys and Games,1481185.0,11.0,0.0065515187611673,40.10196653276936,6.729794326326077,50.0,100.0,75.0,48.94,91.67,73.12,77.7,66.35,1.0,1.0,4.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Growth, Industry Presence. Main consideration: Underpenetration, Economic Strength.",43.62,0.0,Moderate
2025,Telangana,Transportation & Storage,1481185.0,16.0,0.0095294818344252,-5.567360858263315,6.729794326326077,50.0,41.67,83.33,43.06,50.0,53.61,54.03,49.58,7.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Economic Strength. Potential constraints: Industry Growth, Underpenetration.",55.79,1.0,Moderate
2025,Telangana,Travel & Tourism,1481185.0,19.0,0.0113162596783799,13.48455252486973,6.729794326326077,57.14,46.15,71.43,39.98,14.29,45.8,49.15,46.94,11.0,7.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Underpenetration.",45.27,0.0,Moderate
2025,Telangana,Waste Management,1481185.0,14.0,0.008338296605122,8.37067626618271,6.729794326326077,57.14,38.46,71.43,45.77,21.43,46.85,48.33,47.85,9.0,9.0,10.0,Moderate Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Presence, Industry Growth",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Presence, Industry Growth.",49.13,0.0,Moderate
2025,Uttarakhand,AI,293455.0,9.0,0.0339622641509433,108.0083823051904,3.938861869606192,15.38,100.0,61.54,29.85,38.46,49.05,61.74,43.57,7.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Underpenetration.",38.05,0.0,Low
2025,Uttarakhand,Advertising,293455.0,1.0,0.0037735849056603,0.0,3.938861869606192,8.33,29.17,66.67,54.32,8.33,33.36,39.41,32.13,12.0,11.0,12.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Economic Strength, Industry Presence.",73.42,1.0,High
2025,Uttarakhand,Agriculture,293455.0,17.0,0.0641509433962264,-5.273176281409042,3.938861869606192,21.43,7.14,57.14,19.76,50.0,31.1,27.88,24.5,14.0,14.0,14.0,Lower Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Industry Growth, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Presence; constraints: Industry Growth, Underpenetration.",71.79,1.0,High
2025,Uttarakhand,Art & Photography,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,27.27,100.0,63.64,48.85,90.91,66.13,72.5,58.29,2.0,1.0,6.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Industry Growth, Industry Presence. Main consideration: Economic Strength, Underpenetration.",67.83,1.0,High
2025,Uttarakhand,Automotive,293455.0,5.0,0.0188679245283018,-5.896397111897144,3.938861869606192,8.33,66.67,66.67,38.63,50.0,46.06,53.56,39.09,8.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Underpenetration.",69.94,1.0,High
2025,Uttarakhand,Biotechnology,293455.0,3.0,0.0113207547169811,0.0,3.938861869606192,15.38,36.36,61.54,44.37,92.31,49.99,47.75,40.58,7.0,8.0,10.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Industry Growth",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Industry Growth.",67.63,1.0,High
2025,Uttarakhand,Chemicals,293455.0,1.0,0.0037735849056603,0.0,3.938861869606192,8.33,62.5,66.67,54.32,25.0,43.36,52.74,40.46,10.0,7.0,10.0,Lower Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Growth; constraints: Economic Strength, Industry Presence.",73.42,1.0,High
2025,Uttarakhand,Computer Vision,293455.0,2.0,0.0075471698113207,,3.938861869606192,9.09,,72.73,48.85,100.0,,,,,,,Lower Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Economic Strength, Underpenetration.",,,
2025,Uttarakhand,Construction,293455.0,23.0,0.0867924528301886,20.94692408966412,3.938861869606192,21.43,85.71,57.14,15.06,71.43,50.16,56.58,40.95,8.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",41.4,0.0,Moderate
2025,Uttarakhand,Dating Matrimonial,293455.0,2.0,0.0075471698113207,,3.938861869606192,14.29,,100.0,48.85,100.0,,,,,,,Lower Opportunity,"Startup Momentum, Industry Presence","Startup Momentum, Industry Presence","Economic Strength, Underpenetration",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Presence; constraints: Economic Strength, Underpenetration.",,,
2025,Uttarakhand,Design,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,15.38,76.92,61.54,48.85,92.31,59.0,62.85,50.04,5.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",67.83,1.0,High
2025,Uttarakhand,Education,293455.0,14.0,0.0528301886792452,-2.273519408117486,3.938861869606192,15.38,69.23,61.54,23.79,53.85,44.76,51.3,37.14,9.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Underpenetration.",74.95,1.0,High
2025,Uttarakhand,Events,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,15.38,76.92,61.54,48.85,92.31,59.0,62.85,50.04,7.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",67.83,1.0,High
2025,Uttarakhand,Fashion,293455.0,7.0,0.0264150943396226,20.507113208761503,3.938861869606192,15.38,65.38,61.54,34.37,76.92,50.72,54.37,41.85,8.0,6.0,11.0,Moderate Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",51.37,1.0,Moderate
2025,Uttarakhand,Finance Technology,293455.0,5.0,0.0188679245283018,70.99759466766969,3.938861869606192,8.33,100.0,66.67,38.63,33.33,49.39,63.56,44.09,8.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Economic Strength, Industry Presence.",57.19,1.0,Moderate
2025,Uttarakhand,Food & Beverages,293455.0,24.0,0.090566037735849,-1.3515170267812016,3.938861869606192,21.43,23.08,57.14,14.52,100.0,43.23,37.41,31.11,10.0,11.0,13.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Economic Strength",Balanced,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Presence, Startup Momentum; constraints: Underpenetration, Economic Strength.",59.77,1.0,Moderate
